event_id,customer_id,product_id,event_type,event_time,device
f9662aa1-c2a0-4a88-a848-ceeba95e214a,U102974,P100219,view,2025-07-07 14:15:33,mobile
9e71c76a-69e4-46e5-9aca-df9f15d057de,U102163,P101302,click,2025-07-02 08:15:49,MOBILE
296b1949-31db-4618-92d6-27d0e1670403,U100385,P100039,click,2025-10-20 11:41:48,MOBILE
f2b07498-c6d3-4348-8a50-bf949725d788,U104029,P101857,add_to_cart,2026-01-06 06:34:05,mobile
17c56c3f-bf33-4819-80d8-2d97f7d192d2,U103200,P100410,view,2026-06-05 11:38:45,MOBILE
2748661c-59e3-42b8-9ae3-0546bb18eb13,,P101285,purchase,2026-04-24 19:48:45,mobile
f3cbd338-abc3-4c9f-b426-8672cade6767,U102020,P101568,view,2026-03-13 13:17:20,tablet
f879aba7-8198-4c10-955e-e50443769e90,U103762,P100468,click,2026-02-19 11:18:01,Web
6d2ee0b8-fdb6-428a-ad4c-2635ae8eefd6,,P100507,add_to_cart,2025-10-17 09:29:31,mobile
f0345eba-a3d7-4143-af9f-002b16ccc62f,U104398,P100249,add_to_cart,2026-03-06 19:49:15,Web
932dc639-3fd0-4323-8ccf-223b3e98df98,U101144,P100809,add_to_cart,2026-01-26 13:34:23,MOBILE
b9bcabb0-1057-4edf-a15c-5d3d456682ee,U102131,P100046,view,2025-06-10 00:44:09,MOBILE
64a04413-fd15-44cd-86bc-483c8c9ff945,U103082,P100880,click,2025-10-11 05:53:08,web
9ce46028-32ef-48be-948d-a16763081d02,U101040,P100220,purchase,2025-12-08 13:13:50,mobile
a7da37b5-0b37-4a43-90df-55079ad687d7,U100808,P100439,view,2025-09-28 06:24:15,tablet
d4c4faa9-acee-467d-9ee0-357601eed94f,U101026,P100901,view,2025-10-12 04:14:43,MOBILE
2698c82d-23a6-4e18-bacb-7e5f9b4598db,U100408,P101968,add_to_cart,2025-08-15 22:10:51,tablet
aba4815b-3685-4d20-bf31-155549dfb020,U104964,P100501,purchase,2025-09-02 01:10:20,Web
88e43f46-06e2-4c33-b7c9-954b93fa46a2,U102849,P100791,purchase,2025-08-04 04:26:49,mobile
07be36bf-a493-4154-88ad-83eb1d2fe3a4,U100388,P100991,view,2026-03-25 09:29:41,mobile
ea0a0473-11e7-413c-8df8-b2c37dee24c5,U101960,P101277,click,2025-08-11 13:52:25,MOBILE
7e140aed-2897-4ef3-b4d1-5063d3b88cc2,U102902,P101808,view,2026-05-10 04:30:55,Web
7c15ab6a-f62c-47a8-9e27-115091c37461,U102489,P101629,purchase,2026-05-21 22:55:40,tablet
1bdc3afe-78a2-4de2-acb9-9865f4137e9f,U101910,P101336,view,2025-09-13 00:19:40,tablet
4d726b70-60e0-4c5a-b9b3-2ccfc28808ad,U103763,P100777,purchase,2026-04-04 18:25:26,mobile
c27d3dff-e9f0-4d7a-97ee-4ebcc6358eff,U100540,P100079,purchase,2025-08-18 08:44:49,web
90bb411b-09d6-4799-a3ed-429059f8a417,U103614,P100288,purchase,2025-11-09 04:33:15,Web
30954f07-69ec-47e3-b3c4-c4f9f8d7a681,U102543,P100498,add_to_cart,2025-10-08 06:54:05,tablet
809f39ed-5f0b-457f-bbce-b493a0ee0311,U104653,P100410,purchase,2026-02-12 09:54:29,web
1b90dcdc-da4b-4024-98db-3af431dbeec1,U101275,P101769,click,2026-02-08 20:43:39,mobile
53616c58-3b6e-4840-87ab-433d81a4f17b,U102268,P100760,add_to_cart,2025-11-24 13:52:45,web
097489fb-3eb4-45a0-8762-865be552f696,U101398,P101099,purchase,2025-10-17 09:49:42,mobile
502eed1d-0cca-4c21-a02d-d7e1ce26704d,U101794,P101965,add_to_cart,2026-01-28 03:02:27,tablet
67d4acfe-4338-488f-b975-d813b083c356,U103653,P101529,add_to_cart,2025-08-22 07:07:58,tablet
4a63246d-c342-483d-bbfc-a2783f2307f4,U103516,P101824,click,2026-01-16 11:33:04,MOBILE
555e3ca8-3320-4012-95b6-4bf5c96da48a,U101408,P101093,add_to_cart,2026-03-22 18:29:52,MOBILE
39a4b9b3-6b09-4e91-88ce-9fbbe8c840df,U100248,P101765,view,2025-10-29 10:12:37,Web
5fca44e1-4c6f-4610-b21b-88e409d5b9a8,U104145,P101788,purchase,2025-12-04 22:57:13,Web
2db44d80-c7b1-4b7e-a1d4-64440c8f0b6f,U100684,P101074,add_to_cart,2025-11-11 03:57:07,tablet
56340025-5396-4162-8e35-9a16856d0f9b,U103189,P100470,add_to_cart,2026-01-26 10:11:50,tablet
024099e4-ee59-46b0-b438-2ef4b625d985,U101680,P101925,add_to_cart,2026-05-01 18:02:36,tablet
4e34c87e-51f8-409f-9105-fba1ae39b6ba,U102604,P100327,add_to_cart,2025-11-25 15:55:56,Web
71e984d4-4ca4-453b-9198-0601392d9637,U104296,P100471,view,2025-08-04 11:24:25,tablet
85b805d0-7e1d-41a1-a355-fd4279a99da1,U104174,P100173,click,2025-11-11 08:29:57,tablet
f8ee21f2-9ac6-489b-b3d8-3509445abe60,U101335,P101767,purchase,2026-05-02 18:56:05,tablet
cf3d1ffe-befc-475f-89a4-13535341dd2c,U100944,P101259,purchase,2026-05-28 19:13:07,mobile
3c40bb10-7f07-44af-9b9d-7c105abfddfe,U103980,P100572,purchase,2026-05-29 02:27:41,web
2d625f68-0668-4a9f-8fc5-a171db9c5c5a,U101171,P100513,purchase,2026-01-01 07:58:43,tablet
184eba5e-c6ee-42a3-814b-34953171f54d,U103952,P101984,purchase,2026-03-15 23:11:00,web
a5f7bbbe-ddcc-469d-ba6e-cddcc2d012bf,U100573,P101028,purchase,2025-08-30 21:38:19,Web
1cf18652-3a14-4d7b-8c23-dcd6dcb7a524,,P101559,click,2026-03-14 16:46:21,MOBILE
e68c1781-027d-4d52-80e6-30220fb5a5f4,U100655,P100136,view,2026-05-02 08:39:19,Web
37bfeaa7-908b-44cd-9f07-d33bf736cc5d,,P100498,view,2025-07-07 06:43:46,MOBILE
66fafa2c-8a89-4394-898c-929ac623e3e2,U104351,P100561,add_to_cart,2026-05-18 21:49:30,MOBILE
b075ac34-7620-48e9-aada-a09caffffac1,,P100871,add_to_cart,2026-02-28 11:03:29,MOBILE
0cf22c76-8472-43ca-bc52-dc862e3b51e3,U103470,P100706,purchase,2025-10-21 23:37:53,web
81bfd385-bc86-47f6-962f-fc3a88b81fdc,U100209,P100701,purchase,2026-03-30 16:06:44,tablet
12fb47b7-d02a-4338-a937-74e8d6c6134e,U103024,P100959,add_to_cart,2025-09-24 08:32:23,web
8cad797a-e8ce-408c-9fd3-e3497d280003,U103948,P101785,add_to_cart,2025-09-17 00:16:23,MOBILE
7bfdf2cc-bbb0-4083-952b-3f0cfcac3dd8,U100476,P100993,click,2026-02-07 15:20:01,Web
9614f9b5-e458-43cc-a306-7411652d61e2,U101240,P100827,add_to_cart,2025-09-01 17:03:54,MOBILE
2f184dac-a8fd-48ac-97ee-385bf810bfa9,U102501,P101067,add_to_cart,2025-11-24 17:15:35,web
8f8a0d20-4143-44d7-b32c-6859998553d9,U103680,P100845,view,2025-08-25 17:14:25,web
7a6ba93c-1c91-49e4-a0aa-0286289678b5,U103640,P100273,add_to_cart,2026-02-25 18:43:48,web
f31a4691-3d03-4a50-b7b1-078d4586598b,U102333,P101015,purchase,2026-02-01 23:42:28,mobile
be901819-6593-45d7-a511-05bcd515aa76,,P101549,add_to_cart,2026-03-29 08:44:01,tablet
9ca4935f-4e7c-4a51-870e-3251f92839b4,U101945,P101587,purchase,2025-09-17 12:41:55,MOBILE
1ff05695-8bdf-41dd-909d-9e8915b5bde9,U100409,P100856,purchase,2025-08-18 11:21:36,MOBILE
a3084581-7ea7-4bb5-b9ed-42670815766e,,P100163,purchase,2025-09-06 21:26:27,Web
541757b3-baaa-4a42-a529-2e1a4a3b5913,U103891,P100604,view,2025-12-29 07:16:31,Web
ede7543b-83c7-470c-b383-e9ecfa5dfbdb,U103758,P100002,click,2026-04-28 14:51:49,tablet
f303ad6f-00f2-4435-b452-a8e80216bf96,U101231,P101801,purchase,2025-08-19 17:50:33,tablet
2bbbba1e-14f6-4e14-8871-452148713bf5,U104738,P101151,add_to_cart,2025-09-02 09:37:13,web
aafba13f-f07d-4cfc-bebb-594b97798b41,U104610,P101386,view,2026-03-01 16:15:25,mobile
de15cf89-b9b3-4a61-beba-0618873b01fe,,P101017,add_to_cart,2025-06-09 10:31:44,Web
6991215e-208b-4228-9d48-e85353e8a290,U104704,P100738,purchase,2026-01-22 07:19:19,tablet
8f48aeca-5560-4134-a530-feb4cbf22329,U101417,P101394,click,2025-12-05 01:51:23,tablet
5e4c5766-7479-45a1-8322-b6304be49416,U100627,P101566,click,2025-09-01 16:37:25,MOBILE
ffbfa9f3-c28d-4338-962c-6a1e02831368,U101477,P101890,view,2025-12-09 02:35:14,mobile
52464519-7031-462f-9baf-94603a73ebdb,U101634,P101691,click,2026-02-26 19:44:45,MOBILE
368a1009-cd61-485e-9487-51c30dc01f6c,U102999,P101428,purchase,2026-03-17 17:36:44,web
b1b6ba0f-69d4-4675-a987-797d870b1291,U101339,P101403,click,2026-03-07 08:44:46,MOBILE
fef6c8e9-7bc4-4970-ae4c-d70caa744a36,U100109,P101456,click,2025-07-25 10:43:51,MOBILE
faac0432-a2c5-4144-b4d7-d047441ddcf8,U100650,P100793,click,2026-03-13 17:16:56,web
ad99e86a-bb78-4598-af80-e246464ac517,U102410,P100864,click,2026-03-01 19:55:07,mobile
ecf68137-e0b2-460d-abc8-88b3f8d6a2c5,U102217,P101093,view,2025-12-26 21:12:26,web
b4b06669-35e4-4ea1-9008-665fdd524543,,P100117,purchase,2026-04-08 18:50:38,web
91a038e2-deb3-4f10-b8fe-829bc0762c30,U102251,P100543,click,2026-05-24 21:47:12,tablet
8aa43230-512d-49d0-9ded-7939e1787648,U104570,P101236,add_to_cart,2026-06-02 14:46:59,Web
64666f39-0c9a-4a2b-bd02-934e048742d3,,P101283,purchase,2025-07-17 12:07:50,MOBILE
218b40b0-f2e6-4017-a997-f242cd2cf403,U100244,P100633,view,2026-02-11 04:47:35,tablet
f3a32042-3f59-45e3-86f4-934e2ebc27fb,U104868,P100283,purchase,2026-04-18 08:51:00,tablet
4992456e-e436-410f-bcc6-454f9927485a,U102138,P100648,click,2026-03-12 21:59:19,mobile
995f6aae-f48c-4a4c-8e0e-c84b44ef2bc8,U104213,P101725,purchase,2025-08-23 04:06:24,web
524bc156-2a48-4f00-bc11-20b51ebfa0ae,U101062,P101440,purchase,2025-10-24 11:11:07,web
ab9a5320-eaa5-4166-9cd6-a115aeb5c294,U102626,P101583,click,2026-03-25 19:11:16,tablet
79d04a90-49ff-4dfd-bed3-65bd48ac5c7b,U101035,P101360,view,2026-04-21 20:20:27,web
57395e69-1ec7-4a65-b55b-7219825786cd,U102156,P100382,view,2026-01-13 10:21:52,web
454a42dc-0872-429a-904d-c64608ec8500,U104514,P101736,purchase,2025-10-29 10:23:24,MOBILE
eaa5890c-7f38-477d-911f-1450988c1948,U100193,P101084,purchase,2026-02-07 02:23:58,mobile
f117883d-d342-499d-8514-d6389407d125,U104432,P100355,add_to_cart,2025-08-07 14:20:07,tablet
5df42ce0-f5ff-49a7-b8ad-582196dc36b2,U102145,P101694,add_to_cart,2025-07-12 00:17:47,tablet
38856ce5-2d13-4048-a7e1-2b1bf1dc4724,U102042,P101230,view,2025-12-15 16:36:25,mobile
8f1dcecd-a508-4892-89d1-537583f4284f,U102996,P101534,click,2025-06-10 12:03:21,Web
3e127bec-a997-483f-bca3-79ed570ec525,U103220,P101465,view,2025-09-03 05:16:03,web
71ac4bdc-bbd4-4120-aa75-26af3224f4e1,U100188,P101174,add_to_cart,2025-08-08 20:14:49,mobile
07911ab5-88a5-4ff2-81a8-3f7f5341547c,U100657,P101150,purchase,2026-04-18 05:55:11,MOBILE
94e1ff31-e766-4e0a-b845-1f64b2050f5b,U102134,P100877,view,2025-11-02 03:42:29,Web
d190b542-9182-4ad8-8b63-70dc847457cb,U103359,P101090,view,2025-10-27 15:18:05,Web
fbaf773f-b175-4f4e-8b2b-f62e4760f6ee,,P101053,add_to_cart,2025-06-28 10:27:01,Web
c74cd62d-3ee4-4560-88e9-cae498df2369,U104628,P100816,add_to_cart,2026-03-03 04:58:29,MOBILE
dd28a212-e7ae-430a-a1bb-c057fb939811,U104811,P100340,view,2026-04-28 14:25:14,Web
659e7327-5f62-488d-914a-6d1d6a385e12,U101364,P101068,view,2026-03-26 10:59:15,mobile
98d44bec-eaac-4aa8-8216-78befb629468,U100602,P100867,click,2026-03-06 21:40:07,MOBILE
8503a088-0510-41b2-b80d-6c608785ce1e,U102284,P100922,add_to_cart,2026-04-15 17:24:05,Web
58c07abc-faff-4d3b-b05d-5b02675dfea4,U101662,P101792,view,2025-12-11 15:37:12,mobile
73ff5c59-5dad-4848-923c-db964d912d83,U102023,P101547,view,2025-09-19 07:35:54,MOBILE
1bdcff35-2682-422e-8860-f5c48dd207a9,U104385,P100666,add_to_cart,2025-09-12 23:16:45,Web
498cc3f9-3fcf-471a-9dd2-d7a1775b6b04,U102783,P100446,view,2026-01-28 03:53:06,mobile
dbbc5319-3f8b-4bc0-8b0a-28d698d53eb3,,P100635,add_to_cart,2025-10-16 19:06:51,tablet
519a2cfd-9e58-45d3-8542-327381e0cf30,U101727,P100423,add_to_cart,2026-05-25 19:27:23,mobile
f89ef5ae-8f4e-4943-b1bd-c41d451d235f,U102329,P101924,add_to_cart,2025-07-31 03:14:36,web
c506c953-1499-458a-a7d6-123f588d255c,U104295,P101393,purchase,2025-11-26 09:01:25,web
a0c273d7-55ef-48e7-8f7d-bcd55903045d,U103570,P101088,add_to_cart,2026-03-17 15:46:41,Web
5668d8a5-e8cb-40e3-beda-1790e5e55e42,U103392,P101581,add_to_cart,2025-06-25 13:14:12,tablet
ce6efa4e-f363-495e-b2aa-44615e659ae8,U101172,P100316,add_to_cart,2025-08-13 06:33:01,Web
c49a51ee-a29a-4236-ad04-c64eaabc6bf3,U100084,P101159,click,2025-08-25 02:23:26,MOBILE
c08f0d17-d348-4f2c-9bd5-ddc0ca5d41a3,U100747,P100006,add_to_cart,2025-09-10 01:05:04,web
4d4910b6-7806-491c-b299-b83e9eaba638,U100128,P101485,view,2026-05-13 14:15:27,tablet
08da9dd3-39ef-4612-b4d5-274e77fa9b57,U104901,P101530,click,2025-06-18 12:30:52,web
a413c43d-56c7-41a3-ad29-83e29b71e9f9,U104656,P100699,click,2026-03-08 20:56:38,tablet
5cc4a892-4a8f-45b5-a0f5-02b9b584ab06,U103453,P101525,click,2026-01-03 18:31:50,tablet
dbd03fb3-948a-4801-b008-613535112df2,U100615,P101990,click,2025-08-31 09:21:22,Web
3b4cdc34-e60c-4693-bcf7-cee6d894a459,U104299,P101562,view,2026-03-02 12:31:51,tablet
7f25cb84-df20-4b3e-9e3f-ba4f8a0c3c17,U104327,P101950,purchase,2025-12-16 12:08:55,tablet
dd8100ec-98bc-49a1-a7cf-d8a39f82e8ff,U102345,P101971,click,2025-12-03 22:30:35,Web
fb4d499e-42b2-4ebf-b483-f5e84c5bc9f5,U104269,P101280,purchase,2026-04-15 09:38:20,Web
c47ed887-b736-4ffe-ad8f-bfd85a9b4585,,P101628,click,2025-06-26 06:14:48,MOBILE
a244007b-e410-48b4-a714-f5b3560838d2,U104047,P100798,view,2025-12-27 15:08:49,Web
5b5297ad-a8f4-421d-aaab-bdaeabd0f9f8,U102620,P100677,view,2025-06-25 23:17:56,MOBILE
dc52fdbc-904b-4e5e-8739-c1ae98b28f4d,U102856,P101912,view,2025-07-03 15:21:13,tablet
83b1d4d9-cef9-43c8-8916-da236ea91742,U104565,P100719,view,2026-06-04 19:23:37,web
f3580414-ca66-48ac-a204-f171fc76d8d6,U104265,P101807,click,2025-06-27 11:17:04,Web
d51a359f-42ed-44e4-92d8-45fc2f4dec61,U104087,P100712,add_to_cart,2025-12-18 07:55:06,web
f355a82e-651f-42f3-8f8e-5e3c010f5450,U102778,P100312,view,2025-07-10 17:05:37,web
4eb7dbed-e93f-4224-90e3-c6a20d05b9e1,U104547,P101748,view,2025-10-09 02:03:52,tablet
dce0ee27-ebbf-47ca-b8b7-e625405d5a3c,U104982,P101140,add_to_cart,2026-03-20 13:20:09,tablet
d6f058c0-ecea-4961-9ff6-79b84d5a573c,U101480,P101753,purchase,2025-08-16 05:51:43,Web
9ecc2717-1e7e-45d2-9ec8-e1b0cb33a727,U100550,P100129,view,2026-01-02 20:33:33,tablet
f8c86ce4-938b-42d2-8f7f-5ccc0c85a9bd,U102796,P101663,add_to_cart,2025-08-25 13:00:37,mobile
c7c840d5-501d-45ec-901a-a9f10f7db832,U100149,P101624,view,2026-01-21 16:00:11,MOBILE
5dad0918-3d07-4986-8834-7fdd93f3cf5f,,P100448,click,2025-10-29 21:09:14,MOBILE
0a4e49eb-09e3-4f04-93fe-601ef1ce9c23,U104312,P101053,view,2026-02-26 07:41:25,tablet
e66c496b-fe9f-4f8b-974a-23ae2a8f083e,U100915,P100546,click,2026-05-08 07:36:19,Web
6c21e76e-3f06-4e8e-8056-01c30691b811,U100553,P100081,add_to_cart,2025-08-30 09:37:22,web
deb0a29b-9fc8-405e-ba32-a991e37dac54,,P100393,add_to_cart,2025-08-14 02:04:32,web
701b9164-c43a-4560-9f43-f068fbc7d379,U102868,P101288,click,2025-11-01 16:22:56,mobile
5217289c-c06f-4335-9936-d8394a89119f,U101846,P101087,view,2025-08-14 22:09:09,web
7dcef4fd-e049-441f-aff6-b7bc8ce9d817,U103024,P101045,view,2025-06-20 06:52:55,tablet
dcfd1d78-19e0-4cb5-9582-3e01e6dc72bb,U102360,P100063,view,2026-01-18 21:54:20,web
d88cdab6-c30e-47b9-8db5-ad50c62cd42a,U104419,P100025,purchase,2026-05-30 02:31:07,Web
516ed63c-2c27-4639-b345-63c5607069a9,U100613,P100240,purchase,2025-08-23 06:00:29,Web
e3a13860-9f1d-428c-8b3e-c9ace0113314,U103328,P101838,purchase,2025-12-23 04:06:56,Web
736332e2-2ba7-4a74-895c-653f8d1a4b7d,U102306,P101430,view,2026-04-03 13:57:50,web
323e24c8-fe81-4e1d-af0e-d73599b72e7d,U103155,P100817,click,2026-06-05 14:54:50,mobile
d0b0b4f4-4572-42e1-a4d6-b1f44fcb05a0,U102555,P100670,view,2025-10-14 05:13:27,MOBILE
c0a89f48-128b-4646-84ef-38f991126252,U103340,P100685,click,2025-11-12 10:57:58,web
938a6fa8-3203-48ee-8c0c-57e95d1bd1d3,,P101817,add_to_cart,2025-08-14 18:33:33,web
29982b5b-26fd-4ced-a0c0-d3141c17fc82,U101976,P100456,click,2026-03-07 14:29:33,mobile
d08f3451-c04d-477c-811a-160366f22b8e,U104350,P101939,view,2026-01-01 02:23:00,Web
419df53f-dc18-4c9c-92f5-5047cbe9027e,U103032,P100636,purchase,2025-06-13 20:43:53,mobile
f51e9014-8a07-45a1-8ff0-82653de2cdf8,U101114,P101210,click,2025-12-11 18:53:15,mobile
87362627-7c79-48c3-84ea-4b798bdb6052,U102385,P100621,click,2026-04-21 16:25:14,MOBILE
98e388d7-bd17-47a3-894b-2af6f35e81e3,U104918,P101419,add_to_cart,2025-09-01 08:13:08,Web
e0526e70-6ba9-47a0-b54e-ddf0c3f759f2,U103590,P100525,view,2025-12-10 06:21:22,MOBILE
daf22a30-181c-4041-844e-1a1fccf52daf,U103340,P101909,add_to_cart,2026-02-19 20:14:24,web
5551daa1-5f08-4378-af4c-041e96856edd,U100034,P100430,add_to_cart,2026-05-24 04:14:36,mobile
564688a0-d5b9-4e2b-be02-9ae392a6fba6,,P100622,purchase,2026-01-27 23:47:03,web
ca6e8205-597f-4307-8a44-846f9e78d909,U100128,P101241,click,2025-10-30 17:56:10,tablet
ae3c2434-981e-4359-86bf-f853301f9671,U101954,P100199,purchase,2025-11-27 20:18:47,mobile
e23890a7-b003-41ea-8d32-13d8876bc9dc,U101569,P100782,view,2026-02-12 10:04:09,mobile
76f9dd25-1aea-41c1-832b-a09decb8db9a,U104878,P101623,click,2026-02-21 12:43:47,web
6ba8981a-3a31-432f-a034-ca41eb5a301f,U101775,P100323,click,2025-06-30 04:51:56,tablet
45e78ec2-6cdd-4e23-9839-c810913b6843,U100340,P100270,purchase,2026-03-14 00:19:16,web
1586bfad-0d79-43be-b171-08c164d1c3ae,U100248,P101610,view,2026-03-02 02:54:15,web
864fb7a8-94bd-414d-9c26-36c51b40d525,,P100968,click,2026-02-11 05:05:34,web
a3e5bbe7-00f3-4369-8e17-9fa5aa660afe,U100517,P101358,add_to_cart,2026-02-23 15:42:16,MOBILE
e41daa9c-dd6d-4111-b8a4-616c8b2dd7ce,U103382,P101000,view,2025-12-14 15:22:05,MOBILE
609f0315-0ca2-4c21-a253-beb79e24d59a,U104020,P101657,purchase,2026-01-18 08:37:21,MOBILE
b5f0d9db-31b1-4097-9869-d698c68dc809,U101084,P100439,add_to_cart,2025-09-11 01:22:33,tablet
d91cfa4f-ffaa-4b7d-bdf6-2a54471b174b,U101411,P100496,add_to_cart,2026-02-07 09:41:55,tablet
8e24328b-f63d-432c-9b9d-6c22c6c42ef9,U100931,P100287,view,2025-08-15 13:36:32,web
d9be0229-a9c5-42ca-adc9-16bcb9302668,U100336,P101451,purchase,2025-10-04 13:31:35,Web
d174cd36-a346-46e1-b34c-4a98e37153ce,U103896,P100558,purchase,2025-07-20 05:17:17,tablet
5cb4c684-86fb-481e-9535-6cd2d6c378a7,U102068,P100749,click,2026-01-28 20:33:26,tablet
ccda1802-f3a4-40d2-81d2-9de769b5bb3a,U103005,P101599,purchase,2025-08-05 14:50:08,Web
e1a0881a-4849-4e53-bafc-daf70c6eeee7,U101487,P101455,purchase,2025-12-27 18:08:07,mobile
dcd219f6-8ce4-491a-84f2-b05862beec09,,P100182,click,2026-05-11 17:23:48,Web
f5d1e0d8-9f75-4da4-be94-2975524a72e6,U102742,P100603,click,2026-05-15 06:39:05,mobile
bf85564a-0922-449b-8ccd-ea9f99581ac0,U100934,P101902,purchase,2026-04-24 19:00:21,web
d9b13c6d-d82a-4908-8aec-3ae9cae59d01,U103143,P101376,click,2025-08-19 10:40:18,tablet
598c11ce-f075-4dd2-a6ae-be0b4423cd4e,U103446,P101993,click,2025-12-25 08:28:45,mobile
194fdf7b-2bcf-4589-85d6-155aa044186b,U104798,P101464,click,2026-03-08 06:21:26,web
b0970de4-6b29-4a4a-b953-6d5fb07df89a,U102728,P100640,purchase,2025-08-28 03:33:40,Web
b992f167-0333-42ab-b68d-927b46b2a991,U102636,P100290,click,2025-08-21 18:40:29,MOBILE
0637ff47-ed59-4a1f-903f-a2415c86eaad,U103494,P101996,purchase,2026-01-10 05:55:33,MOBILE
695083c8-a6a8-45bb-91ef-2f78d314a032,U104867,P100498,purchase,2026-05-07 10:24:10,MOBILE
b0a0708d-6a8a-4461-819d-a81cd7d902d0,U102909,P101223,view,2026-06-01 14:35:09,MOBILE
66d02ebe-bf09-46c9-a625-3c7ce8a9fdc4,U101707,P100439,view,2026-05-18 05:41:31,tablet
f10484e7-545a-419a-a6e0-934b429fb1d4,U100027,P101636,view,2025-12-12 13:30:16,Web
5a7d1d3a-db8f-4424-8c9c-7ba5c385ccc2,U101870,P101719,view,2025-08-15 21:36:08,Web
58bff516-c040-4e5d-bd7a-f6d0de4d3094,U102401,P101152,click,2026-01-21 20:54:48,MOBILE
7f06a354-6fb0-4df2-a37d-70bdb77b6e70,U100430,P101088,view,2025-08-21 20:37:14,mobile
699de3cc-f6af-4ffe-a7c1-dafb1e068163,U101419,P101810,add_to_cart,2025-09-24 04:32:58,mobile
a3c8def9-676f-4ffc-996e-21dd5f3da314,,P100648,purchase,2026-04-28 05:03:54,web
133a1353-5cf0-495f-b13b-11012cf152d5,U104683,P100586,purchase,2025-11-20 01:17:54,MOBILE
9e3bf73a-4693-4c47-9916-1a60178635b0,U103258,P101050,click,2026-05-16 13:04:30,tablet
cc8b5492-3ec1-4609-ab68-773bb25aa1eb,U104767,P100551,add_to_cart,2025-12-30 08:30:42,tablet
1044bd2c-c69b-4fb9-a8bb-792a640377ed,U103827,P100443,add_to_cart,2025-09-09 17:18:54,mobile
9edd18ad-e285-48a4-bf18-e3f3c168bd9a,U102080,P101265,view,2025-12-02 08:01:53,mobile
88214b7d-f7e2-4311-83c0-a622a487015f,U102746,P100797,click,2025-10-04 21:00:27,MOBILE
475db144-a753-497c-9b93-64761b3c0058,U103565,P100189,purchase,2026-01-19 16:28:37,MOBILE
0c0aa937-fd5a-4512-a206-a4dcad46d675,U101037,P100777,click,2026-04-14 08:20:00,web
84c4ef62-59dc-45fb-aa63-0838061717e9,U100404,P101258,view,2026-01-15 18:31:51,mobile
fb775de7-d443-4269-8a4a-450f389821e6,U100209,P101828,click,2026-05-31 08:17:45,Web
e0fcd8b3-460f-458a-9aad-46084eef6ba1,U104232,P101517,purchase,2025-11-13 16:42:14,MOBILE
ef1dd3c5-49ea-4f71-9dd1-0056e0d7ed49,U103884,P101938,purchase,2025-08-04 10:21:24,web
0afd34c8-f487-4858-a7ac-907da65f8897,U102119,P100046,purchase,2025-08-11 04:49:12,mobile
cbca2f26-6e9d-4aa6-a64c-9eb3001e23b4,U104715,P101134,view,2025-08-07 21:22:27,tablet
c965c133-6950-4afb-94d2-d3cf5aac509c,U102675,P101850,purchase,2026-04-26 19:40:45,mobile
97ae83f4-c7e4-4b90-b2f0-f49802fbe42f,U101625,P100548,click,2025-06-08 20:12:22,Web
f0b2a1d9-d011-479b-bcda-ab1bd69eefa0,U103114,P101000,click,2026-05-06 18:21:46,Web
d5474d98-9a78-4c0a-b205-4ad7d97ab007,U104471,P100132,purchase,2025-12-27 12:25:49,Web
6aa203fc-b306-4aa5-b32b-5b03edd21c2e,,P100932,add_to_cart,2026-03-17 13:15:39,web
dcb40db0-2c1d-4813-898a-ec9f1af1be3a,,P100933,view,2026-02-21 23:32:27,MOBILE
97ba3be1-4fba-4ede-b846-159484c987c6,U100708,P101786,add_to_cart,2025-07-12 14:56:40,mobile
409cad34-d88d-4509-8157-8af9267da974,U102488,P100482,view,2025-08-24 05:23:24,web
c5bc7a5f-7510-4022-929d-4bc5b1a1d1c4,U104433,P101245,purchase,2025-06-24 18:31:21,Web
b784aca8-47dc-4bc8-a6f7-370273eb0bd8,U102113,P100457,add_to_cart,2026-05-27 05:09:45,tablet
4fc789ab-7419-44d1-9c1f-981f8b987a16,U101795,P100901,click,2025-11-02 02:55:00,Web
88771c41-469c-467b-81a3-18ec14fe8e8e,U103952,P101754,purchase,2026-01-18 17:54:14,web
234308c1-e500-4ae8-a76c-6a070f5d3703,U100411,P101058,purchase,2026-04-10 05:17:25,web
ea47d110-fc6a-4db3-ad28-a9dadaab1b08,U103213,P101044,add_to_cart,2025-08-28 08:48:58,MOBILE
0ba8ae17-7fbf-4232-a07c-8f3b666ee5dd,U100034,P100241,click,2026-02-23 21:44:28,MOBILE
4fb257b7-65a8-42b5-966e-265491e4d52b,U102110,P101893,click,2025-11-03 09:07:16,MOBILE
7d3fb562-aea6-459d-9163-c216afa7749c,U104596,P101452,purchase,2025-10-27 00:46:35,mobile
6758817e-67fe-4137-a1b8-0c8304c170b6,U103986,P100104,click,2026-06-02 06:26:29,MOBILE
bfe1eb43-b179-4c79-9a85-a8278dd6673c,U103603,P100825,add_to_cart,2025-07-09 18:09:39,Web
1da7c744-c2b2-4f9d-adc0-14d0c7b13b7f,U100039,P101906,click,2025-08-15 01:29:02,mobile
9273ecd8-2e78-4c57-a979-6f339912afd3,U103736,P101103,purchase,2025-11-22 20:34:52,MOBILE
936d8f82-5bfd-4665-83cc-261e47fc395e,U102751,P100675,view,2025-11-03 09:07:16,mobile
999784fc-23b6-45fc-ae75-43f3e14baa76,U101741,P101279,purchase,2026-02-20 12:53:26,Web
